vlen,elen,workload_type,dataset_type,distance_type,dimension,num_points,num_queries,top_k,SimSecond,SimTick,SimIns,SimOp,HstInsRate,HstOpRate,CPU_CPI,CPU_IPC,L1i_TotHits,L1i_TotMisses,L1i_TotMissRate,L1i_TotAvgMissLat,L1d_TotHits,L1d_TotMisses,L1d_TotMissRate,L1d_TotAvgMissLat,L1d_ReadReqHits,L1d_ReadReqMisses,L1d_ReadReqMissRate,L1d_ReadReqAvgMissLat,L1d_WriteReqHits,L1d_WriteReqMisses,L1d_WriteReqMissRate,L1d_WriteReqAvgMissLat,L2_TotHits,L2_TotMisses,L2_TotMissRate,L2_TotAvgMissLat
256,64,rvv,random,euclidean,16,1000,100,100,0.120339,120338962653,246829852,246837035,85946,85948,0.585280,1.708584,69763782,2637,0.000038,54895.237012,80642208,4349433,0.051175,16848.416208,55694168,3579457,0.060389,15434.650309,24948040,769976,0.029939,23420.717481,1883614,32717,0.017073,81522.146377
256,64,rvv,random,euclidean,1024,1000,100,100,0.489465,489464612476,1764934745,1765163196,179024,179047,0.332926,3.003671,85541549,2787,0.000033,58470.502691,363079744,101269529,0.218089,24999.870465,332672216,99317722,0.229907,24963.438022,30407528,1951807,0.060317,26853.735745,46866225,19514198,0.293975,59070.233690
256,64,rv,random,euclidean,512,1000,100,100,0.298877,298877291244,1075465291,1075581994,147791,147807,0.333620,2.997426,92965807,3972,0.000043,44101.394008,254868358,28556918,0.100756,14234.115389,224502270,26990712,0.107322,13796.577761,30366088,1566206,0.049048,21774.280669,30153145,241159,0.007934,72171.662911
256,64,rvv,random,euclidean,512,1000,100,100,0.271525,271524948226,1022319682,1022436385,147638,147655,0.318844,3.136332,83467093,2723,0.000033,58687.496144,236374148,45288036,0.160788,13229.512430,205965458,43764368,0.175247,12926.408146,30408690,1523668,0.047715,21935.587124,29395497,242222,0.008173,73738.134100
256,64,rv,random,euclidean,16,1000,100,100,0.120493,120492842743,241870115,241877298,85790,85793,0.598045,1.672114,75779243,2585,0.000034,56362.681238,79757135,4845259,0.057271,16642.767179,54815856,4068617,0.069095,15377.534643,24941279,776642,0.030198,23270.977611,2104178,32921,0.015405,81183.534279
256,64,rv,random,euclidean,32,1000,100,100,0.133789,133788901358,278176570,278187089,90609,90612,0.577370,1.731990,80188406,2613,0.000033,55936.603521,87418893,7236412,0.076450,16294.576699,60785889,6400639,0.095267,15500.622838,26633004,835773,0.030426,22374.950252,3682762,33127,0.008915,80479.201377
256,64,rvv,random,euclidean,32,1000,100,100,0.131598,131598466216,282084836,282095355,87888,87891,0.560049,1.785558,73129144,2636,0.000036,55970.900607,88238956,6390293,0.067530,16918.821038,61571762,5588629,0.083213,16078.452726,26667194,801664,0.029184,22777.268863,2741011,32466,0.011706,80824.559970
256,64,rvv,random,euclidean,256,1000,100,100,0.204035,204034936700,632297507,632358288,112606,112617,0.387381,2.581439,80187474,2692,0.000034,56993.971397,157658269,26058865,0.141842,13864.084672,127742746,24852517,0.162866,13484.109205,29915523,1206348,0.038762,21692.129946,15182548,57688,0.003785,80891.574799
256,64,rvv,random,euclidean,64,1000,100,100,0.146192,146191788218,336561024,336579585,89968,89973,0.521452,1.917723,76653039,2640,0.000034,55990.852273,99881064,10188372,0.092563,17037.967711,71881269,9310286,0.114671,16563.241746,27999795,878086,0.030407,22071.454756,6296479,33617,0.005311,80561.037481
256,64,rvv,random,euclidean,8,1000,100,100,0.114092,114091923302,231983188,231988499,85750,85752,0.590410,1.693739,68402544,2674,0.000039,56005.387435,77286705,3349189,0.041535,17025.689225,53099405,2573363,0.046223,15034.272928,24187300,775826,0.031079,23631.084015,1448105,32990,0.022274,81142.720249
256,64,rv,random,euclidean,3072,1000,100,100,1.444070,1444070389867,5112275843,5112952390,244985,245017,0.339101,2.948974,101938632,7210,0.000071,46548.756311,861466906,332451030,0.278454,29181.524756,831570789,328783691,0.283348,29170.382268,29896117,3667339,0.109266,30180.469383,105679050,107118289,0.503382,54330.165017
256,64,rvv,random,euclidean,128,1000,100,100,0.170338,170338487340,437911379,437943968,101686,101693,0.466962,2.141502,77000982,2655,0.000034,55451.758945,119550135,16076899,0.118538,15471.073493,90359136,15099441,0.143179,15070.137474,29190999,977458,0.032400,21664.597684,9547616,41018,0.004278,78314.762714
256,64,rv,random,euclidean,8,1000,100,100,0.111435,111434812405,226388849,226394160,86315,86317,0.590909,1.692307,74602739,2614,0.000035,56506.653787,78106012,3471485,0.042554,16819.165697,53907831,2706646,0.047808,14866.153015,24198181,764839,0.030639,23730.573148,1491480,33285,0.021830,80506.153943
